Cohort,Species,Mark,Date,Year,Month,Sector,Run,Length,Weight,Age,Sex,adc,Tag_loss,Adip,Remark,yob,yob_cor,Cohort_cor,Age_cor,Mark_cor,Stream,Pop,Pop_ind
C02,MT,9751,6/10/2005,2005,6,1,1,190,71.3,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9751,LIdri,LIdri_MT,3
C02,MT,9751,9/6/2005,2005,9,1,1,213,103.8,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9751,LIdri,LIdri_MT,3
C02,MT,9753,6/22/2004,2004,6,1,2,133,23.2,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9753,LIdri,LIdri_MT,3
C02,MT,9753,9/9/2004,2004,9,1,1,148,28.6,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9753,LIdri,LIdri_MT,3
C03,MT,9755,6/22/2004,2004,6,1,1,115,14.1,1,NA,NA,NA,NA,NA,2003,2003,C03,1,9755,LIdri,LIdri_MT,3
C99,MT,9756,6/22/2004,2004,6,1,2,290,253.8,5,NA,1,NA,NA,NA,1999,1999,C99,5,9756,LIdri,LIdri_MT,3
C99,MT,9756,9/9/2004,2004,9,1,1,293,251.7,5,NA,NA,NA,NA,NA,1999,1999,C99,5,9756,LIdri,LIdri_MT,3
C02,MT,9757,6/22/2004,2004,6,1,2,135,21.5,2,NA,1,NA,NA,NA,2002,2002,C02,2,9757,LIdri,LIdri_MT,3
C02,MT,9757,9/9/2004,2004,9,1,1,154,33.1,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9757,LIdri,LIdri_MT,3
C02,MT,9757,6/10/2005,2005,6,1,1,176,51.9,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9757,LIdri,LIdri_MT,3
C02,MT,9664,9/6/2005,2005,9,1,1,196,68,3,NA,1,1,NA,NA,2002,2002,C02,3,9757,LIdri,LIdri_MT,3
C02,MT,9664,6/20/2006,2006,6,1,1,231,123.2,4,NA,NA,NA,NA,NA,2002,2002,C02,4,9757,LIdri,LIdri_MT,3
C02,MT,9664,6/19/2007,2007,6,1,2,245,139,5,NA,NA,NA,NA,NA,2002,2002,C02,5,9757,LIdri,LIdri_MT,3
C03,MT,NA,9/9/2004,2004,9,1,1,110,NA,1,NA,NA,NA,R231,NA,2003,2003,C03,1,9759,LIdri,LIdri_MT,3
C04,MT,9759,6/10/2005,2005,6,1,2,121,16.7,1,NA,1,NA,NA,NA,2004,2003,C03,2,9759,LIdri,LIdri_MT,3
C02,MT,9761,6/22/2004,2004,6,1,1,140,27.2,2,NA,1,NA,NA,NA,2002,2002,C02,2,9761,LIdri,LIdri_MT,3
C02,MT,9762,6/22/2004,2004,6,1,1,145,29.9,2,NA,1,NA,NA,NA,2002,2002,C02,2,9762,LIdri,LIdri_MT,3
C02,MT,9763,6/22/2004,2004,6,1,1,164,42.2,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9763,LIdri,LIdri_MT,3
C02,MT,9763,9/9/2004,2004,9,1,1,183,56.1,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9763,LIdri,LIdri_MT,3
C02,MT,9766,6/22/2004,2004,6,1,1,150,31.9,2,NA,1,NA,NA,NA,2002,2002,C02,2,9766,LIdri,LIdri_MT,3
C02,MT,9766,9/9/2004,2004,9,1,2,163,44,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9766,LIdri,LIdri_MT,3
C02,MT,9767,6/22/2004,2004,6,1,1,135,23.3,2,NA,1,NA,NA,NA,2002,2002,C02,2,9767,LIdri,LIdri_MT,3
C02,MT,9024,9/9/2004,2004,9,1,1,152,31.7,2,NA,1,1,NA,NA,2002,2002,C02,2,9767,LIdri,LIdri_MT,3
C02,MT,9768,6/22/2004,2004,6,1,1,150,33.8,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9768,LIdri,LIdri_MT,3
C02,MT,9768,9/9/2004,2004,9,1,1,172,54.3,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9768,LIdri,LIdri_MT,3
C02,MT,9769,6/22/2004,2004,6,1,1,162,44.1,2,NA,1,NA,NA,NA,2002,2002,C02,2,9769,LIdri,LIdri_MT,3
C02,MT,9769,9/9/2004,2004,9,1,2,189,71.5,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9769,LIdri,LIdri_MT,3
C02,MT,9770,6/22/2004,2004,6,1,1,128,20.3,2,NA,1,NA,NA,NA,2002,2002,C02,2,9770,LIdri,LIdri_MT,3
C02,MT,9771,6/22/2004,2004,6,1,2,175,53.1,2,NA,1,NA,NA,NA,2002,2002,C02,2,9771,LIdri,LIdri_MT,3
C01,MT,9772,6/22/2004,2004,6,1,1,221,100.8,3,NA,1,NA,NA,NA,2001,2001,C01,3,9772,LIdri,LIdri_MT,3
C00,MT,9774,6/22/2004,2004,6,1,1,276,201,4,NA,1,NA,NA,NA,2000,2000,C00,4,9774,LIdri,LIdri_MT,3
C03,MT,9775,6/22/2004,2004,6,1,1,132,21.8,1,NA,1,NA,NA,NA,2003,2003,C03,1,9775,LIdri,LIdri_MT,3
C02,MT,9776,6/22/2004,2004,6,1,1,146,33.9,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9776,LIdri,LIdri_MT,3
C02,MT,9778,6/22/2004,2004,6,1,1,151,31.6,2,NA,1,NA,NA,NA,2002,2002,C02,2,9778,LIdri,LIdri_MT,3
C02,MT,9778,9/9/2004,2004,9,1,1,164,42.3,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9778,LIdri,LIdri_MT,3
C02,MT,9778,9/19/2006,2006,9,1,1,213,100.6,4,NA,NA,NA,NA,NA,2002,2002,C02,4,9778,LIdri,LIdri_MT,3
C02,MT,9779,6/22/2004,2004,6,1,1,168,48.9,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9779,LIdri,LIdri_MT,3
C02,MT,9780,6/22/2004,2004,6,1,1,163,39.9,2,NA,1,NA,NA,NA,2002,2002,C02,2,9780,LIdri,LIdri_MT,3
C02,MT,9780,9/9/2004,2004,9,1,1,177,52.1,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9780,LIdri,LIdri_MT,3
C02,MT,9780,6/10/2005,2005,6,1,1,195,77.6,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9780,LIdri,LIdri_MT,3
C02,MT,9780,9/6/2005,2005,9,1,1,210,93.6,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9780,LIdri,LIdri_MT,3
C02,MT,9781,6/22/2004,2004,6,1,1,173,52.7,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9781,LIdri,LIdri_MT,3
C02,MT,9781,9/9/2004,2004,9,1,1,186,67.7,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9781,LIdri,LIdri_MT,3
C02,MT,9782,6/22/2004,2004,6,1,1,180,59,2,NA,1,NA,NA,NA,2002,2002,C02,2,9782,LIdri,LIdri_MT,3
C02,MT,9782,9/9/2004,2004,9,1,1,196,74.8,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9782,LIdri,LIdri_MT,3
C02,MT,9782,6/10/2005,2005,6,1,1,216,100.9,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9782,LIdri,LIdri_MT,3
C02,MT,9782,9/6/2005,2005,9,1,2,237,131.9,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9782,LIdri,LIdri_MT,3
C02,MT,9783,6/22/2004,2004,6,1,1,156,36.4,2,NA,1,NA,NA,NA,2002,2002,C02,2,9783,LIdri,LIdri_MT,3
C02,MT,9783,9/9/2004,2004,9,1,1,167,47.7,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9783,LIdri,LIdri_MT,3
C02,MT,9784,6/22/2004,2004,6,1,2,151,32.8,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9784,LIdri,LIdri_MT,3
C02,MT,9784,9/9/2004,2004,9,1,2,164,45,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9784,LIdri,LIdri_MT,3
C02,MT,9784,6/10/2005,2005,6,1,1,185,63.2,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9784,LIdri,LIdri_MT,3
C02,MT,9784,9/6/2005,2005,9,1,1,204,84,3,NA,NA,NA,NA,NA,2002,2002,C02,3,9784,LIdri,LIdri_MT,3
C99,MT,9785,6/22/2004,2004,6,1,1,271,204,5,NA,1,NA,NA,NA,1999,1999,C99,5,9785,LIdri,LIdri_MT,3
C99,MT,9785,9/9/2004,2004,9,1,1,274,216.6,5,NA,NA,NA,NA,NA,1999,1999,C99,5,9785,LIdri,LIdri_MT,3
C99,MT,9786,6/22/2004,2004,6,1,1,270,177.7,5,NA,NA,NA,NA,NA,1999,1999,C99,5,9786,LIdri,LIdri_MT,3
C99,MT,9786,6/10/2005,2005,6,1,1,273,176.8,6,NA,NA,NA,NA,NA,1999,1999,C99,6,9786,LIdri,LIdri_MT,3
C98,MT,9787,6/22/2004,2004,6,1,1,340,396.2,6,NA,1,NA,NA,NA,1998,1998,C98,6,9787,LIdri,LIdri_MT,3
C98,MT,9787,9/9/2004,2004,9,1,1,354,462.7,6,NA,NA,NA,NA,NA,1998,1998,C98,6,9787,LIdri,LIdri_MT,3
C02,MT,9788,6/22/2004,2004,6,1,1,151,32.6,2,NA,1,NA,NA,NA,2002,2002,C02,2,9788,LIdri,LIdri_MT,3
C02,MT,9788,9/9/2004,2004,9,1,2,173,53.2,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9788,LIdri,LIdri_MT,3
C02,MT,9789,6/22/2004,2004,6,1,1,165,45.5,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9789,LIdri,LIdri_MT,3
C02,MT,9789,9/9/2004,2004,9,1,1,182,61,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9789,LIdri,LIdri_MT,3
C00,MT,9790,6/22/2004,2004,6,1,1,270,210.9,4,NA,1,NA,NA,NA,2000,2000,C00,4,9790,LIdri,LIdri_MT,3
C99,MT,9791,6/22/2004,2004,6,1,1,295,233.4,5,NA,NA,NA,NA,NA,1999,1999,C99,5,9791,LIdri,LIdri_MT,3
C99,MT,9791,9/9/2004,2004,9,1,2,298,230.9,5,NA,NA,NA,NA,NA,1999,1999,C99,5,9791,LIdri,LIdri_MT,3
C00,MT,9792,6/22/2004,2004,6,1,1,209,87,4,NA,1,NA,NA,NA,2000,2000,C00,4,9792,LIdri,LIdri_MT,3
C00,MT,9792,9/9/2004,2004,9,1,1,219,101.7,4,NA,NA,NA,NA,NA,2000,2000,C00,4,9792,LIdri,LIdri_MT,3
C00,MT,9793,6/22/2004,2004,6,1,1,205,88.5,4,NA,NA,NA,NA,NA,2000,2000,C00,4,9793,LIdri,LIdri_MT,3
C00,MT,9793,9/9/2004,2004,9,1,1,218,105.8,4,NA,NA,NA,NA,NA,2000,2000,C00,4,9793,LIdri,LIdri_MT,3
C00,MT,9794,6/22/2004,2004,6,1,1,255,186.2,4,NA,1,NA,NA,NA,2000,2000,C00,4,9794,LIdri,LIdri_MT,3
C00,MT,9795,6/22/2004,2004,6,1,1,270,187.7,4,NA,1,NA,NA,NA,2000,2000,C00,4,9795,LIdri,LIdri_MT,3
C00,MT,9795,9/6/2005,2005,9,1,1,272,174.6,5,NA,NA,NA,NA,NA,2000,2000,C00,5,9795,LIdri,LIdri_MT,3
C02,MT,9796,6/22/2004,2004,6,1,1,184,60,2,NA,NA,NA,NA,NA,2002,2002,C02,2,9796,LIdri,LIdri_MT,3
C02,MT,9882,9/19/2006,2006,9,1,1,241,140.7,4,NA,1,1,NA,NA,2002,2002,C02,4,9796,LIdri,LIdri_MT,3
C97,MT,9797,6/22/2004,2004,6,1,1,332,350.2,7,NA,NA,NA,NA,NA,1997,1997,C97,7,9797,LIdri,LIdri_MT,3
C97,MT,9797,9/9/2004,2004,9,1,1,339,393.1,7,NA,NA,NA,NA,NA,1997,1997,C97,7,9797,LIdri,LIdri_MT,3
C00,MT,9799,6/22/2004,2004,6,1,1,245,140.3,4,NA,NA,NA,NA,NA,2000,2000,C00,4,9799,LIdri,LIdri_MT,3
C06,MT,9802,6/19/2007,2007,6,1,1,119,15.7,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9802,LIdri,LIdri_MT,3
C05,MT,NA,6/20/2006,2006,6,1,1,100,10.3,1,NA,NA,NA,R356,NA,2005,2005,C05,1,9804,LIdri,LIdri_MT,3
C05,MT,9804,6/19/2007,2007,6,1,1,166,45.7,2,NA,1,NA,NA,NA,2005,2005,C05,2,9804,LIdri,LIdri_MT,3
C05,MT,9804,9/13/2007,2007,9,1,1,170,43.7,2,NA,NA,NA,NA,NA,2005,2005,C05,2,9804,LIdri,LIdri_MT,3
C06,MT,9806,6/19/2007,2007,6,1,1,125,19.7,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9806,LIdri,LIdri_MT,3
C06,MT,9807,6/19/2007,2007,6,1,1,130,22.9,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9807,LIdri,LIdri_MT,3
C05,MT,NA,6/20/2006,2006,6,1,1,83,6,1,NA,NA,NA,R349,NA,2005,2005,C05,1,9808,LIdri,LIdri_MT,3
C06,MT,9808,6/19/2007,2007,6,1,1,139,26,1,NA,1,NA,NA,NA,2006,2005,C05,2,9808,LIdri,LIdri_MT,3
C06,MT,9811,6/19/2007,2007,6,1,1,125,18.9,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9811,LIdri,LIdri_MT,3
C06,MT,9812,6/19/2007,2007,6,1,1,121,17.2,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9812,LIdri,LIdri_MT,3
C06,MT,9813,6/19/2007,2007,6,1,1,116,14.4,1,NA,1,NA,NA,NA,2006,2006,C06,1,9813,LIdri,LIdri_MT,3
C04,MT,9815,6/19/2007,2007,6,1,1,168,48.4,3,NA,NA,NA,NA,NA,2004,2004,C04,3,9815,LIdri,LIdri_MT,3
C04,MT,9815,9/13/2007,2007,9,1,1,182,59.4,3,NA,NA,NA,NA,NA,2004,2004,C04,3,9815,LIdri,LIdri_MT,3
C04,MT,9815,6/23/2008,2008,6,1,1,212,95.6,4,NA,NA,NA,NA,NA,2004,2004,C04,4,9815,LIdri,LIdri_MT,3
C04,MT,9465,9/11/2008,2008,9,1,1,222,109.5,4,NA,1,1,NA,NA,2004,2004,C04,4,9815,LIdri,LIdri_MT,3
C06,MT,9818,6/19/2007,2007,6,1,1,123,17.3,1,NA,1,NA,NA,NA,2006,2006,C06,1,9818,LIdri,LIdri_MT,3
C06,MT,9819,6/19/2007,2007,6,1,1,121,16.6,1,NA,1,NA,NA,NA,2006,2006,C06,1,9819,LIdri,LIdri_MT,3
C06,MT,9820,6/19/2007,2007,6,1,1,115,15,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9820,LIdri,LIdri_MT,3
C05,MT,NA,6/20/2006,2006,6,1,1,99,8.9,1,NA,NA,NA,R340,NA,2005,2005,C05,1,9821,LIdri,LIdri_MT,3
C04,MT,9821,6/19/2007,2007,6,1,1,149,31.5,3,NA,1,NA,NA,NA,2004,2005,C05,2,9821,LIdri,LIdri_MT,3
C04,MT,9821,9/13/2007,2007,9,1,1,166,40,3,NA,NA,NA,NA,NA,2004,2005,C05,2,9821,LIdri,LIdri_MT,3
C05,MT,9822,9/19/2006,2006,9,1,2,137,25.6,1,NA,NA,NA,NA,NA,2005,2005,C05,1,9822,LIdri,LIdri_MT,3
C05,MT,9822,6/19/2007,2007,6,1,1,158,37.9,2,NA,NA,NA,NA,NA,2005,2005,C05,2,9822,LIdri,LIdri_MT,3
C05,MT,9585,9/13/2007,2007,9,1,1,169,48.1,2,NA,1,1,NA,NA,2005,2005,C05,2,9822,LIdri,LIdri_MT,3
C06,MT,9823,6/19/2007,2007,6,1,1,120,17.1,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9823,LIdri,LIdri_MT,3
C06,MT,9823,9/13/2007,2007,9,1,1,137,24.3,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9823,LIdri,LIdri_MT,3
C06,MT,9824,6/19/2007,2007,6,1,1,115,15.2,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9824,LIdri,LIdri_MT,3
C04,MT,9825,6/19/2007,2007,6,1,1,177,52.5,3,NA,NA,NA,NA,NA,2004,2004,C04,3,9825,LIdri,LIdri_MT,3
C04,MT,9825,9/13/2007,2007,9,1,1,181,51.6,3,NA,NA,NA,NA,NA,2004,2004,C04,3,9825,LIdri,LIdri_MT,3
C05,MT,NA,6/20/2006,2006,6,1,1,110,13,1,NA,NA,NA,R355,NA,2005,2005,C05,1,9827,LIdri,LIdri_MT,3
C05,MT,9827,6/19/2007,2007,6,1,1,163,45.8,2,NA,1,NA,NA,NA,2005,2005,C05,2,9827,LIdri,LIdri_MT,3
C05,MT,9828,6/19/2007,2007,6,1,1,148,31.3,2,NA,1,NA,NA,NA,2005,2005,C05,2,9828,LIdri,LIdri_MT,3
C05,MT,9832,6/19/2007,2007,6,1,1,155,34.5,2,NA,NA,NA,NA,NA,2005,2005,C05,2,9832,LIdri,LIdri_MT,3
C05,MT,9832,9/13/2007,2007,9,1,1,166,38.9,2,NA,NA,NA,NA,NA,2005,2005,C05,2,9832,LIdri,LIdri_MT,3
C05,MT,9832,6/23/2008,2008,6,1,1,200,77,3,NA,NA,NA,NA,NA,2005,2005,C05,3,9832,LIdri,LIdri_MT,3
C04,MT,9833,6/19/2007,2007,6,1,1,173,50.9,3,NA,1,NA,NA,NA,2004,2004,C04,3,9833,LIdri,LIdri_MT,3
C04,MT,9833,9/13/2007,2007,9,1,1,187,59.3,3,NA,NA,NA,NA,NA,2004,2004,C04,3,9833,LIdri,LIdri_MT,3
C04,MT,9833,6/23/2008,2008,6,1,1,212,94.2,4,NA,NA,NA,NA,NA,2004,2004,C04,4,9833,LIdri,LIdri_MT,3
C04,MT,9833,9/11/2008,2008,9,1,2,214,94.6,4,NA,NA,NA,NA,NA,2004,2004,C04,4,9833,LIdri,LIdri_MT,3
C06,MT,9834,6/19/2007,2007,6,1,1,130,21.4,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9834,LIdri,LIdri_MT,3
C06,MT,9834,9/13/2007,2007,9,1,1,136,21.5,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9834,LIdri,LIdri_MT,3
C99,MT,9835,6/19/2007,2007,6,1,1,352,401.8,8,NA,1,NA,NA,NA,1999,1999,C99,8,9835,LIdri,LIdri_MT,3
C99,MT,9835,9/13/2007,2007,9,1,1,354,408.3,8,NA,NA,NA,NA,NA,1999,1999,C99,8,9835,LIdri,LIdri_MT,3
C99,MT,9835,6/23/2008,2008,6,1,1,370,501,9,NA,NA,NA,NA,NA,1999,1999,C99,9,9835,LIdri,LIdri_MT,3
C99,MT,9835,9/11/2008,2008,9,1,1,375,516,9,NA,NA,NA,NA,NA,1999,1999,C99,9,9835,LIdri,LIdri_MT,3
C99,MT,9835,6/15/2009,2009,6,1,1,388,599,10,NA,NA,NA,NA,NA,1999,1999,C99,10,9835,LIdri,LIdri_MT,3
C01,MT,9261,9/7/2009,2009,9,1,1,390,561,8,NA,1,1,NA,NA,2001,1999,C99,10,9835,LIdri,LIdri_MT,3
C01,MT,9261,6/14/2010,2010,6,1,1,396,559,9,NA,NA,NA,NA,NA,2001,1999,C99,11,9835,LIdri,LIdri_MT,3
C01,MT,9261,9/22/2010,2010,9,1,1,409,687,9,NA,NA,NA,NA,NA,2001,1999,C99,11,9835,LIdri,LIdri_MT,3
C01,MT,9261,9/12/2011,2011,9,1,1,417,722,10,NA,NA,NA,NA,NA,2001,1999,C99,12,9835,LIdri,LIdri_MT,3
C01,MT,13490,6/19/2012,2012,6,1,1,415,661.9,11,NA,1,1,39,NA,2001,1999,C99,13,9835,LIdri,LIdri_MT,3
C01,MT,13490,9/10/2012,2012,9,1,1,421,721.9,11,NA,NA,NA,NA,NA,2001,1999,C99,13,9835,LIdri,LIdri_MT,3
C04,MT,9836,6/19/2007,2007,6,1,1,170,47.8,3,NA,NA,NA,NA,NA,2004,2004,C04,3,9836,LIdri,LIdri_MT,3
C04,MT,9836,6/23/2008,2008,6,1,1,231,127.3,4,NA,NA,NA,NA,NA,2004,2004,C04,4,9836,LIdri,LIdri_MT,3
C05,MT,9837,9/19/2006,2006,9,1,1,120,16,1,NA,1,NA,NA,NA,2005,2005,C05,1,9837,LIdri,LIdri_MT,3
C05,MT,9837,6/19/2007,2007,6,1,1,146,31.3,2,NA,NA,NA,NA,NA,2005,2005,C05,2,9837,LIdri,LIdri_MT,3
C05,MT,9837,9/13/2007,2007,9,1,1,158,38.5,2,NA,NA,NA,NA,NA,2005,2005,C05,2,9837,LIdri,LIdri_MT,3
C05,MT,9837,6/23/2008,2008,6,1,1,183,58.6,3,NA,NA,NA,NA,NA,2005,2005,C05,3,9837,LIdri,LIdri_MT,3
C05,MT,9837,6/15/2009,2009,6,1,1,214,98,4,NA,NA,NA,NA,NA,2005,2005,C05,4,9837,LIdri,LIdri_MT,3
C05,MT,9837,9/7/2009,2009,9,1,2,227,117,4,NA,NA,NA,NA,NA,2005,2005,C05,4,9837,LIdri,LIdri_MT,3
C06,MT,9841,6/19/2007,2007,6,1,1,117,16.3,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9841,LIdri,LIdri_MT,3
C06,MT,9841,9/13/2007,2007,9,1,1,132,21,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9841,LIdri,LIdri_MT,3
C05,MT,NA,6/20/2006,2006,6,1,1,95,9.6,1,NA,NA,NA,R354,NA,2005,2005,C05,1,9842,LIdri,LIdri_MT,3
C05,MT,9842,9/19/2006,2006,9,1,1,130,20.6,1,NA,1,NA,NA,NA,2005,2005,C05,1,9842,LIdri,LIdri_MT,3
C05,MT,9842,6/19/2007,2007,6,1,1,152,32.6,2,NA,NA,NA,NA,NA,2005,2005,C05,2,9842,LIdri,LIdri_MT,3
C05,MT,9842,9/13/2007,2007,9,1,1,165,42.7,2,NA,NA,NA,NA,NA,2005,2005,C05,2,9842,LIdri,LIdri_MT,3
C06,MT,9843,6/19/2007,2007,6,1,1,116,15.3,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9843,LIdri,LIdri_MT,3
C06,MT,9843,9/13/2007,2007,9,1,1,130,23,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9843,LIdri,LIdri_MT,3
C06,MT,9844,6/19/2007,2007,6,1,1,125,19.4,1,NA,1,NA,NA,NA,2006,2006,C06,1,9844,LIdri,LIdri_MT,3
C04,MT,NA,6/10/2005,2005,6,1,1,91,7.5,1,NA,NA,NA,R318,NA,2004,2005,C05,0,9846,LIdri,LIdri_MT,3
C05,MT,NA,6/20/2006,2006,6,1,1,79,5.1,1,NA,NA,NA,R348,NA,2005,2005,C05,1,9846,LIdri,LIdri_MT,3
C06,MT,9846,6/19/2007,2007,6,1,1,130,20.3,1,NA,1,NA,NA,NA,2006,2005,C05,2,9846,LIdri,LIdri_MT,3
C06,MT,9846,9/13/2007,2007,9,1,1,152,33.5,1,NA,NA,NA,NA,NA,2006,2005,C05,2,9846,LIdri,LIdri_MT,3
C06,MT,9848,6/19/2007,2007,6,1,1,117,15.8,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9848,LIdri,LIdri_MT,3
C06,MT,9856,6/19/2007,2007,6,1,1,120,15.2,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9856,LIdri,LIdri_MT,3
C06,MT,9856,9/13/2007,2007,9,1,1,137,22.9,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9856,LIdri,LIdri_MT,3
C06,MT,9856,6/23/2008,2008,6,1,1,171,45.3,2,NA,NA,NA,NA,NA,2006,2006,C06,2,9856,LIdri,LIdri_MT,3
C06,MT,9406,6/15/2009,2009,6,1,1,213,92,3,NA,1,1,NA,NA,2006,2006,C06,3,9856,LIdri,LIdri_MT,3
C06,MT,9406,9/7/2009,2009,9,1,1,223,113,3,NA,NA,NA,NA,NA,2006,2006,C06,3,9856,LIdri,LIdri_MT,3
C05,MT,9858,9/19/2006,2006,9,1,2,132,21.3,1,NA,NA,NA,NA,NA,2005,2005,C05,1,9858,LIdri,LIdri_MT,3
C04,MT,NA,9/9/2004,2004,9,1,1,72,NA,0,NA,NA,NA,R240,NA,2004,2004,C04,0,9860,LIdri,LIdri_MT,3
C04,MT,NA,6/10/2005,2005,6,1,1,89,6.7,1,NA,1,NA,R327,NA,2004,2004,C04,1,9860,LIdri,LIdri_MT,3
C04,MT,9860,9/19/2006,2006,9,1,2,131,19.6,2,NA,1,NA,NA,NA,2004,2004,C04,2,9860,LIdri,LIdri_MT,3
C05,MT,NA,6/20/2006,2006,6,1,1,90,8.1,1,NA,1,NA,R361,NA,2005,2005,C05,1,9861,LIdri,LIdri_MT,3
C06,MT,9861,6/19/2007,2007,6,1,2,119,16.3,1,NA,1,NA,NA,NA,2006,2005,C05,2,9861,LIdri,LIdri_MT,3
C05,MT,NA,6/20/2006,2006,6,1,1,103,11.1,1,NA,NA,NA,R350,NA,2005,2005,C05,1,9864,LIdri,LIdri_MT,3
C05,MT,9864,6/19/2007,2007,6,1,1,153,34.3,2,NA,1,NA,NA,NA,2005,2005,C05,2,9864,LIdri,LIdri_MT,3
C05,MT,9864,9/13/2007,2007,9,1,1,169,47.6,2,NA,NA,NA,NA,NA,2005,2005,C05,2,9864,LIdri,LIdri_MT,3
C05,MT,9864,6/23/2008,2008,6,1,1,202,83.3,3,NA,NA,NA,NA,NA,2005,2005,C05,3,9864,LIdri,LIdri_MT,3
C05,MT,9864,9/11/2008,2008,9,1,1,210,101.7,3,NA,NA,NA,NA,NA,2005,2005,C05,3,9864,LIdri,LIdri_MT,3
C04,MT,9867,9/19/2006,2006,9,1,2,163,46,2,NA,NA,NA,NA,NA,2004,2004,C04,2,9867,LIdri,LIdri_MT,3
C04,MT,9868,6/19/2007,2007,6,1,1,175,54.6,3,NA,NA,NA,NA,NA,2004,2004,C04,3,9868,LIdri,LIdri_MT,3
C04,MT,9868,9/13/2007,2007,9,1,1,188,60.6,3,NA,NA,NA,NA,NA,2004,2004,C04,3,9868,LIdri,LIdri_MT,3
C03,MT,9869,6/19/2007,2007,6,1,1,211,98.5,4,NA,NA,NA,NA,NA,2003,2003,C03,4,9869,LIdri,LIdri_MT,3
C06,MT,9880,6/19/2007,2007,6,1,1,134,24.3,1,NA,NA,NA,NA,NA,2006,2006,C06,1,9880,LIdri,LIdri_MT,3
C05,MT,NA,6/20/2006,2006,6,1,2,96,8.9,1,NA,NA,NA,R365,NA,2005,2005,C05,1,9883,LIdri,LIdri_MT,3
C05,MT,9883,9/19/2006,2006,9,1,1,119,14.8,1,NA,1,NA,NA,NA,2005,2005,C05,1,9883,LIdri,LIdri_MT,3
C05,MT,9884,6/19/2007,2007,6,1,1,155,39.3,2,NA,NA,NA,NA,NA,2005,2005,C05,2,9884,LIdri,LIdri_MT,3
C05,MT,NA,6/20/2006,2006,6,1,1,93,8.3,1,NA,NA,NA,R341,NA,2005,2005,C05,1,9885,LIdri,LIdri_MT,3
C05,MT,9885,9/19/2006,2006,9,1,1,124,17.3,1,NA,1,NA,NA,NA,2005,2005,C05,1,9885,LIdri,LIdri_MT,3
C05,MT,9885,6/19/2007,2007,6,1,1,139,24.1,2,NA,NA,NA,NA,NA,2005,2005,C05,2,9885,LIdri,LIdri_MT,3
C05,MT,9885,9/13/2007,2007,9,1,1,145,27.7,2,NA,NA,NA,NA,NA,2005,2005,C05,2,9885,LIdri,LIdri_MT,3
C05,MT,9885,6/23/2008,2008,6,1,1,169,48,3,NA,NA,NA,NA,NA,2005,2005,C05,3,9885,LIdri,LIdri_MT,3
C05,MT,9885,9/11/2008,2008,9,1,1,179,56,3,NA,NA,NA,NA,NA,2005,2005,C05,3,9885,LIdri,LIdri_MT,3
