Num,Mark,Date,Year,Month,Run,Sector,Length,Weight,Age,Cohort,Sex,adc,Tag_loss,Fin,Season
1416,11710,2015-08-31,2015,8,1,E,297,252.4,4,C11,NA,NA,NA,NA,Autumn
1417,18169,2015-08-31,2015,8,1,E,173,48.4,1,C14,NA,NA,NA,NA,Autumn
1418,2560,2015-08-31,2015,8,1,E,302,246.3,4,C11,NA,NA,NA,NA,Autumn
1419,15978,2015-08-31,2015,8,1,E,230,117.0,2,C13,NA,NA,NA,NA,Autumn
1420,15815,2015-08-31,2015,8,1,E,167,40.9,1,C14,NA,NA,NA,NA,Autumn
1421,15079,2015-08-31,2015,8,1,E,225,104.5,2,C13,NA,NA,NA,NA,Autumn
1422,15886,2015-08-31,2015,8,1,E,177,52.1,1,C14,NA,NA,NA,NA,Autumn
1423,NA,2015-08-31,2015,8,1,E,82,5.1,0,C15,NA,NA,NA,K36,Autumn
1424,NA,2015-08-31,2015,8,1,E,78,4.0,0,C15,NA,NA,NA,K37,Autumn
1425,NA,2015-08-31,2015,8,1,E,80,5.0,0,C15,NA,NA,NA,K38,Autumn
1426,NA,2015-08-31,2015,8,1,E,77,4.4,0,C15,NA,NA,NA,K39,Autumn
1427,NA,2015-08-31,2015,8,1,E,77,4.1,0,C15,NA,NA,NA,K40,Autumn
1428,NA,2015-08-31,2015,8,1,E,91,7.2,0,C15,NA,NA,NA,K41,Autumn
1429,NA,2015-08-31,2015,8,1,E,72,3.5,0,C15,NA,NA,NA,K42,Autumn
1430,NA,2015-08-31,2015,8,1,E,77,4.5,0,C15,NA,NA,NA,K43,Autumn
1431,NA,2015-08-31,2015,8,1,E,78,4.3,0,C15,NA,NA,NA,K44,Autumn
1432,NA,2015-08-31,2015,8,1,E,78,4.3,0,C15,NA,NA,NA,K45,Autumn
1433,NA,2015-08-31,2015,8,1,E,87,6.1,0,C15,NA,NA,NA,K46,Autumn
1434,NA,2015-08-31,2015,8,1,E,82,5.1,0,C15,NA,NA,NA,K46,Autumn
1435,NA,2015-08-31,2015,8,1,E,84,5.4,0,C15,NA,NA,NA,K46,Autumn
1436,NA,2015-08-31,2015,8,1,E,80,4.7,0,C15,NA,NA,NA,K46,Autumn
1437,NA,2015-08-31,2015,8,1,E,72,3.4,0,C15,NA,NA,NA,K46,Autumn
1438,NA,2015-08-31,2015,8,1,E,66,2.6,0,C15,NA,NA,NA,K46,Autumn
1439,NA,2015-08-31,2015,8,1,E,83,5.3,0,C15,NA,NA,NA,K46,Autumn
1440,NA,2015-08-31,2015,8,1,E,77,4.2,0,C15,NA,NA,NA,K46,Autumn
1441,NA,2015-08-31,2015,8,1,E,79,3.4,0,C15,NA,NA,NA,K46,Autumn
1442,NA,2015-08-31,2015,8,1,E,75,3.7,0,C15,NA,NA,NA,K46,Autumn
1443,NA,2015-08-31,2015,8,1,E,81,4.9,0,C15,NA,NA,NA,K47,Autumn
1444,NA,2015-08-31,2015,8,1,E,83,5.1,0,C15,NA,NA,NA,K48,Autumn
1445,NA,2015-08-31,2015,8,1,E,77,4.1,0,C15,NA,NA,NA,K49,Autumn
1446,NA,2015-08-31,2015,8,2,E,79,4.6,0,C15,NA,NA,NA,K50,Autumn
1447,15980,2015-08-31,2015,8,1,2,227,107.2,2,C13,NA,NA,NA,NA,Autumn
1448,11733,2015-08-31,2015,8,1,2,300,265.7,4,C11,NA,NA,NA,NA,Autumn
1449,15841,2015-08-31,2015,8,1,2,309,293.2,4,C11,NA,NA,NA,NA,Autumn
1450,11701,2015-08-31,2015,8,1,2,271,194.4,4,C11,NA,NA,NA,NA,Autumn
1451,2828,2015-08-31,2015,8,2,2,300,246.2,4,C11,NA,NA,NA,NA,Autumn
1452,15882,2015-08-31,2015,8,1,2,170,47.7,1,C14,NA,NA,NA,NA,Autumn
1453,15866,2015-08-31,2015,8,1,2,214,89.5,1,C14,NA,NA,NA,NA,Autumn
1454,NA,2015-08-31,2015,8,1,2,89,6.8,0,C15,NA,NA,NA,V28,Autumn
1455,NA,2015-08-31,2015,8,1,2,64,2.6,0,C15,NA,NA,NA,V29,Autumn
1456,NA,2015-08-31,2015,8,1,2,82,5.3,0,C15,NA,NA,NA,V30,Autumn
1457,NA,2015-08-31,2015,8,1,2,87,6.6,0,C15,NA,NA,NA,V31,Autumn
1458,NA,2015-08-31,2015,8,1,2,86,5.9,0,C15,NA,NA,NA,V32,Autumn
1459,NA,2015-08-31,2015,8,1,2,74,3.7,0,C15,NA,NA,NA,V33,Autumn
1460,NA,2015-08-31,2015,8,1,2,86,6.2,0,C15,NA,NA,NA,V34,Autumn
1461,NA,2015-08-31,2015,8,1,2,87,6.2,0,C15,NA,NA,NA,V35,Autumn
1462,NA,2015-08-31,2015,8,1,2,82,5.2,0,C15,NA,NA,NA,V36,Autumn
1463,NA,2015-08-31,2015,8,1,2,75,3.8,0,C15,NA,NA,NA,V37,Autumn
1464,NA,2015-08-31,2015,8,1,2,100,10.4,0,C15,NA,NA,NA,V39,Autumn
1465,NA,2015-08-31,2015,8,1,2,79,4.7,0,C15,NA,NA,NA,V40,Autumn
1466,NA,2015-08-31,2015,8,1,2,95,7.9,0,C15,NA,NA,NA,V41,Autumn
1467,NA,2015-08-31,2015,8,1,2,80,4.9,0,C15,NA,NA,NA,V42,Autumn
1468,NA,2015-08-31,2015,8,1,2,84,5.5,0,C15,NA,NA,NA,V43,Autumn
1469,NA,2015-08-31,2015,8,1,2,82,5.3,0,C15,NA,NA,NA,V44,Autumn
1470,NA,2015-08-31,2015,8,1,2,77,4.3,0,C15,NA,NA,NA,V45,Autumn
1471,NA,2015-08-31,2015,8,1,2,76,3.9,0,C15,NA,NA,NA,V46,Autumn
1472,NA,2015-08-31,2015,8,1,2,78,4.7,0,C15,NA,NA,NA,V47,Autumn
1473,NA,2015-08-31,2015,8,1,2,75,3.9,0,C15,NA,NA,NA,V48,Autumn
1474,NA,2015-08-31,2015,8,1,2,86,7.0,0,C15,NA,NA,NA,V49,Autumn
1475,NA,2015-08-31,2015,8,2,2,77,4.2,0,C15,NA,NA,NA,V50,Autumn
1476,NA,2015-08-31,2015,8,2,2,93,8.1,0,C15,NA,NA,NA,V50,Autumn
1477,NA,2015-08-31,2015,8,1,2,82,5.1,0,C15,NA,NA,NA,V38,Autumn
